Timestamp,STG Gross Power (MW),HP Steam Inlet Flow (KPPH),HP Steam Inlet Pressure (PSIA),HP Steam Inlet Temperature (DEGF),LP Steam Inlet Flow (KPPH),LP Steam Inlet Pressure (PSIA),LP Steam Admin Temperature (DEGF),LP Steam Exhaust Pressure (PSIA),HP Flow Function,HP Isentropic Efficiency (%),LP Flow Function,LP Isentropic Efficiency (%)
2019-02-14,164.71577,1142.1527,927.56445,923.17114,296.71375,86.66047,440.41895,1.333772,34416.7,92.223915,78264.98,68.812645
2019-03-12,166.53503,1147.5729,933.09955,922.99634,298.25635,87.04093,440.77457,1.2544316,34366.38,92.096214,78342.82,68.90098
2019-03-13,165.19893,1143.4648,928.5113,924.3211,294.4266,86.45315,438.74704,1.2680146,34437.176,92.100784,77747.99,68.57495
2019-03-14,176.32939,1217.4364,994.9692,944.6847,298.8099,91.615166,442.59998,1.4598639,34466.926,91.875824,74703.734,69.14472
2019-03-31,162.34502,1123.9023,915.2812,928.28754,287.75317,85.24116,436.3494,1.2892101,34412.01,91.925316,76987.875,68.948555
2019-04-01,165.57501,1139.2576,926.99445,923.24634,296.33682,86.4666,439.93817,1.2220607,34351.72,92.14514,78314.47,68.80246
2019-04-02,165.96889,1148.2709,934.7536,924.1129,299.37305,87.21482,441.14267,1.3392175,34341.26,92.176704,78490.59,69.00278
2019-04-03,163.06245,1127.4052,920.14874,928.365,289.19547,85.543144,438.43384,1.3290552,34331.52,92.208755,77188.71,69.143295
2019-04-04,165.12161,1139.522,929.6906,927.8737,292.68274,86.31689,439.62674,1.3142792,34327.773,92.05351,77474.04,69.21785
2019-04-05,167.30449,1151.7244,937.9173,923.6725,300.1844,87.37855,441.38803,1.2613571,34318.78,92.0315,78569.99,68.98424
2019-04-06,162.92287,1129.638,922.6734,929.2413,288.9155,85.65805,438.5911,1.3742192,34316.207,92.10737,77018.53,69.19471
2019-04-07,164.7953,1137.9674,927.7611,926.06335,293.92206,86.38742,440.0793,1.3167859,34327.008,92.039734,77763.13,69.24902
2019-04-08,160.82864,1112.2206,910.15155,933.2297,279.99762,84.31536,436.5072,1.3279088,34322.285,92.04748,75722.89,69.31661
2019-04-09,158.38106,1101.786,902.4013,934.5597,275.66937,83.630875,435.6879,1.4025968,34322.367,92.19396,75160.266,69.2085
2019-04-10,162.87729,1123.393,917.27203,928.7172,286.4983,85.26343,438.4672,1.2871656,34325.84,92.17745,76731.984,69.165596
2019-04-11,164.4141,1131.8816,923.40643,926.18207,290.9766,85.869804,439.77075,1.2649379,34310.484,92.12316,77435.33,69.17112
2019-04-12,161.02377,1121.9575,918.06635,933.11035,282.62827,84.97906,437.89264,1.4471061,34316.82,92.025116,75921.56,69.23349
2019-04-13,154.69278,1084.6276,889.5454,937.9177,267.34344,82.02238,433.61874,1.5095198,34339.914,92.06825,74245.07,69.37914
2019-04-14,158.51405,1104.0453,904.9392,936.5302,274.46585,83.65738,435.62683,1.4338559,34322.895,92.11689,74800.75,69.301476
2019-04-15,159.0238,1105.615,903.386,928.758,281.55963,84.10914,436.80682,1.3686332,34316.77,92.20751,76374.45,69.0695
2019-04-16,161.3941,1115.617,911.67426,929.10815,283.665,84.617935,437.6783,1.3037513,34309.055,92.101585,76522.445,69.178825
2019-04-17,161.86627,1117.707,914.0566,930.09235,283.33398,84.72054,437.76743,1.3091837,34295.96,92.03475,76344.97,69.36583
2019-04-18,158.49815,1102.6923,903.3497,933.6585,276.14777,83.53718,435.89273,1.4096444,34299.83,92.06884,75380.98,69.36108
2019-04-19,156.17432,1083.9708,889.677,937.9208,267.2423,82.08844,433.37106,1.3674644,34313.977,92.1711,74145.43,69.39595
2019-04-20,157.87025,1089.6674,893.90533,936.695,270.72314,82.62298,434.37097,1.2949231,34307.72,92.150635,74661.33,69.39108
2019-04-21,160.50427,1106.16,905.56976,932.8532,278.57758,83.87885,436.53662,1.2879225,34309.906,92.074875,75770.53,69.44283
2019-04-22,161.00168,1109.978,908.49567,932.77057,279.74875,84.108025,436.8477,1.2955778,34312.99,92.08947,75890.16,69.413055
2019-04-23,162.58685,1121.4756,918.71674,935.4858,281.1362,84.96995,437.6332,1.3233,34313.3,92.14883,75522.055,69.314804
2019-04-24,159.6643,1108.2682,907.54254,933.96674,279.0453,84.09044,436.74832,1.3820597,34314.418,92.169914,75703.14,69.189476
2019-04-25,161.56584,1121.2971,916.9533,931.26215,285.16534,85.11589,438.4293,1.3786372,34311.91,92.21851,76504.734,69.03934
2019-04-26,159.53139,1102.131,902.3374,932.6623,276.5652,83.69891,435.83078,1.296672,34308.29,92.15324,75348.56,69.2613
2019-04-27,160.35509,1111.053,909.3223,931.072,280.90616,84.39557,437.18655,1.3447354,34289.16,92.1739,75959.414,69.19923
2019-04-28,163.00447,1128.8158,921.53894,927.3843,289.67435,85.67645,439.3908,1.336713,34307.254,92.17333,77248.75,69.02128
2019-04-29,164.71385,1134.9059,927.259,930.00696,288.68277,85.92759,439.631,1.2727426,34312.668,92.13955,76762.83,68.969765
2019-05-01,162.20612,1125.7318,919.8813,929.80164,286.75613,85.26895,438.79166,1.3627008,34313.434,92.07948,76815.195,69.017365
2019-05-02,157.14159,1087.4723,893.3203,940.65424,265.7398,82.07774,433.51562,1.3364261,34320.926,92.402824,73748.984,69.208595
2019-05-04,154.90247,1091.746,895.1511,936.2566,270.74564,82.654236,435.0039,1.5756773,34318.15,92.08132,74675.58,69.15302
2019-05-05,160.29416,1116.983,912.2703,929.9213,283.6167,84.74393,437.5211,1.4081287,34340.383,92.24386,76391.03,68.9542
2019-05-06,158.53537,1096.1168,897.9479,935.6903,271.3641,82.82063,433.8351,1.2986245,34338.832,92.18034,74629.414,69.21843
2019-05-07,159.57794,1114.594,912.2212,933.66394,280.67877,84.36983,437.02814,1.4632015,34324.2,92.13018,75907.22,69.05964
2019-05-08,160.48787,1117.9547,914.8588,933.82007,280.79703,84.57908,437.4576,1.4322815,34328.402,92.098885,75773.32,69.15119
2019-05-11,160.55988,1115.564,912.365,932.87415,280.85272,84.469215,437.63565,1.3804723,34337.062,92.083855,75898.195,69.10659
2019-05-12,160.70287,1113.9954,908.76715,925.667,286.3539,84.61689,438.1298,1.3145751,34319.52,92.13064,77271.11,68.99858
2019-05-13,159.7798,1106.2146,903.45825,927.74927,282.33102,83.992775,437.47256,1.2916888,34317.81,92.1725,76731.05,68.950226
2019-05-14,159.6287,1105.6765,903.2716,928.40015,281.35788,83.90144,436.99948,1.3066912,34318.184,92.22829,76528.125,69.01192
2019-05-15,157.53665,1095.2625,896.8737,933.35474,273.77005,82.925705,434.95944,1.3611411,34316.93,92.17128,75250.09,69.09009
2019-05-16,156.22852,1089.8296,892.6352,935.705,270.16733,82.41167,434.38223,1.410405,34348.625,92.2068,74706.07,69.0987
2019-05-17,163.91255,1135.7134,929.6912,936.3102,283.6815,85.79708,438.6108,1.3766619,34340.13,92.18189,75504.68,69.03906
2019-05-18,163.87158,1130.8586,926.0162,936.6096,281.60895,85.36338,438.2253,1.3200974,34337.184,92.10175,75315.13,69.16659
2019-05-19,161.23827,1123.412,921.9023,941.9725,274.9782,84.76133,436.67697,1.4798212,34346.14,92.08143,73992.97,69.29209
2019-05-20,163.64719,1138.4866,933.7537,939.9261,280.95996,86.038704,438.1839,1.4725332,34323.848,92.071655,74549.32,69.28384
2019-05-21,159.34984,1108.6461,906.9137,933.2173,277.49063,83.84886,436.44354,1.37897,34340.28,92.15557,75495.055,68.99352
2019-05-22,161.10915,1120.9115,916.6864,934.4736,280.2507,84.66083,437.40167,1.4035637,34358.832,92.059326,75545.2,69.07396
2019-05-23,159.73085,1115.9081,913.90906,936.37445,277.98233,84.35728,437.07947,1.4783348,34340.184,92.14095,75192.64,69.07798
2019-05-24,159.02927,1103.001,904.22485,937.45306,272.78867,83.3611,435.68353,1.3703492,34332.63,92.141304,74622.07,69.25024
2019-05-25,159.15436,1106.1353,906.09595,935.34735,274.7798,83.54221,435.55533,1.376593,34326.027,92.043915,74991.016,69.152336
2019-05-26,155.66103,1093.6582,898.2141,940.38226,267.87924,82.61991,434.23938,1.5561231,34318.832,92.0493,73877.42,69.2367
2019-05-27,158.49982,1093.8854,897.6338,939.01624,267.49008,82.53951,433.94147,1.2845403,34328.76,92.09853,73830.4,69.32601
2019-05-28,157.2322,1095.8131,898.0817,936.8811,271.14786,82.90132,435.19525,1.4164155,34339.723,92.11588,74565.86,69.19788
2019-05-29,155.50766,1082.1709,887.595,936.64166,266.50018,81.873314,433.39713,1.3704754,34320.133,92.09694,74142.55,69.251335
2019-05-30,154.46216,1077.4404,883.0963,936.5831,265.63318,81.512436,433.24396,1.3985969,34347.633,92.29128,74223.71,69.10638
2019-05-31,161.41191,1119.4526,917.5812,937.66077,276.31424,84.56117,436.3479,1.3645836,34327.58,92.10671,74523.96,69.05913
2019-06-01,161.478,1117.8029,915.90234,939.28503,272.8666,84.30064,435.02344,1.343929,34365.457,92.10602,73773.734,69.25262
2019-06-02,163.27237,1132.8324,925.9059,935.17566,283.81625,85.71507,437.44962,1.3820184,34379.57,92.178986,75562.336,69.006996
2019-06-05,160.17859,1113.1089,911.31683,939.53156,273.4907,84.04654,436.20282,1.4020709,34401.746,92.14387,74216.195,69.16209
2019-06-06,159.92415,1110.2926,909.1967,938.6555,273.2787,83.85604,436.10226,1.3793856,34383.01,92.2682,74323.93,69.054
2019-06-07,161.9128,1119.1403,915.4489,936.53705,277.39636,84.49704,437.17218,1.3191333,34383.117,92.21588,74918.1,69.063034
2019-06-08,159.29236,1098.3384,901.6219,941.22217,266.57788,82.735146,434.611,1.2980428,34344.68,92.022224,73434.336,69.520805
2019-06-09,164.00803,1130.206,924.96136,937.579,281.21796,85.33521,438.65387,1.313896,34371.26,92.112045,75245.53,69.22035
2019-06-10,161.80977,1122.0264,917.5962,934.3428,280.33936,84.83974,437.91846,1.365958,34355.777,92.15824,75436.81,69.1106
2019-06-11,162.3654,1121.6542,917.7213,936.3915,278.04773,84.68849,437.47195,1.32005,34369.82,92.01968,74924.67,69.2567
2019-06-12,159.66841,1103.2537,904.9722,938.8022,270.26166,83.2566,435.60138,1.3319232,34331.465,92.02598,74022.76,69.51491
2019-06-13,160.09976,1103.7863,903.21356,934.3628,274.3256,83.55874,436.1323,1.2658349,34350.59,92.17334,74885.805,69.20981
2019-06-15,158.52065,1091.462,897.5997,945.0007,265.52023,82.46068,434.0364,1.310368,34342.223,92.09153,73364.26,69.60554
2019-06-16,158.45898,1099.2188,902.8019,943.4723,270.19815,83.20168,435.31876,1.4151815,34358.742,92.13351,74031.47,69.42239
2019-06-17,161.1423,1115.0292,915.00397,941.61993,275.97003,84.374435,437.02277,1.3922547,34348.47,92.14269,74625.62,69.377625
2019-06-18,160.90646,1133.3633,928.8744,939.01733,284.9393,85.91677,438.54828,1.6615186,34339.9,92.162834,75726.414,69.00285
2019-06-19,159.67506,1108.3064,910.07086,942.01105,273.96576,83.9093,436.07803,1.4291167,34337.355,92.1059,74460.51,69.40369
2019-06-20,158.72339,1109.4791,911.33093,943.7521,273.18448,84.06977,435.0611,1.5283768,34351.812,92.20253,74051.56,69.1866
2019-06-21,161.45842,1119.8,917.65784,942.6893,276.19266,84.626884,435.44376,1.4053237,34409.637,92.15097,74377.65,69.10027
2019-06-22,159.66418,1100.3348,903.7552,941.9211,270.39154,83.171486,434.2743,1.3071861,34334.14,92.186325,74064.01,69.3633
2019-06-23,161.56,1113.8411,915.3783,944.4233,272.63184,84.16282,436.0261,1.3459363,34338.758,91.985146,73864.164,69.53671
2019-06-24,163.80751,1131.5111,929.11084,945.8312,276.43246,85.423454,437.41095,1.3927497,34375.96,92.06084,73841.695,69.38051
2019-06-25,161.1011,1120.521,920.9949,945.45874,274.6146,84.698166,436.73398,1.491385,34344.188,92.04759,73963.03,69.43796
2019-06-26,164.16551,1138.0049,933.79425,944.01215,280.1948,85.88594,438.35895,1.4408288,34368.48,92.075356,74487.016,69.24957
2019-06-27,162.77467,1127.2412,925.08264,943.5524,277.24176,85.04822,437.6463,1.4091004,34365.99,92.0574,74410.27,69.27674
2019-06-28,162.5742,1127.235,924.41766,942.0063,278.52524,85.08809,437.79852,1.4178619,34368.113,92.035416,74723.4,69.24712
2019-06-29,159.7094,1110.7921,911.58777,942.0709,274.01273,83.92981,436.30923,1.4472523,34356.87,92.08825,74470.95,69.2805
2019-06-30,161.39273,1117.9791,917.3344,941.1034,276.81158,84.570915,437.05212,1.3949301,34341.996,92.113235,74682.33,69.26445
2019-07-01,162.63979,1121.7604,920.8262,941.36676,277.5988,84.833115,437.24475,1.3462727,34328.58,92.09432,74675.03,69.359116
2019-07-02,160.68445,1118.9242,918.603,943.9595,275.81613,84.60014,437.05484,1.4904873,34365.49,92.11258,74391.86,69.263405
2019-07-03,161.29535,1124.3578,921.92365,941.9976,279.0645,85.0443,438.02194,1.499458,34375.0,92.1585,74912.05,69.15065
2019-07-04,162.4853,1127.7886,927.2469,946.65247,274.48892,85.0416,436.38058,1.4664209,34345.734,92.01518,73608.9,69.457214
2019-07-05,164.17395,1145.0211,939.3179,943.60614,283.25693,86.44889,439.36334,1.5456678,34365.816,92.085976,74852.766,69.20306
2019-07-06,162.20647,1132.8563,930.3054,944.6565,280.7713,85.72932,438.55127,1.5668157,34354.3,92.11681,74787.45,69.22807
2019-07-07,162.7494,1133.198,930.3129,943.9296,279.0181,85.60812,437.99524,1.5056149,34353.645,92.10291,74402.99,69.26731
2019-07-08,162.19904,1124.258,921.74176,939.38477,280.61646,85.05398,437.76077,1.3998355,34339.62,92.13315,75300.7,69.16634
2019-07-09,163.88718,1137.6079,933.897,944.3227,279.57547,85.88241,438.05585,1.4627995,34355.703,91.999405,74284.72,69.339966
2019-07-10,163.7418,1140.1252,936.09247,945.643,279.10278,85.99797,438.3815,1.5216993,34370.16,92.08137,74101.8,69.28712
2019-07-11,160.19305,1115.1649,914.4046,941.5433,277.02518,84.35874,436.79794,1.4653238,34375.13,92.10264,74913.7,69.23233
2019-07-12,161.4567,1122.4279,922.28656,944.2955,275.93,84.88897,436.96677,1.4782548,34336.473,92.12675,74162.02,69.349365
2019-07-13,160.46211,1113.2812,914.93176,944.6027,272.8797,84.08937,436.03653,1.4312426,34342.16,92.0395,74002.55,69.398926
2019-07-14,164.67302,1142.7992,939.2007,945.4745,281.0048,86.32448,438.71832,1.4886539,34330.848,92.05132,74328.38,69.38949
2019-07-15,163.88148,1133.5546,930.66437,943.5718,278.67126,85.53589,437.28308,1.3983994,34347.117,92.05067,74308.15,69.29049
2019-07-16,161.53348,1132.2933,929.9796,945.77563,277.29,85.40611,437.40707,1.6041873,34366.707,92.064644,74095.6,69.06638
2019-07-17,165.88185,1151.2863,948.4076,952.7502,277.42062,86.785545,437.72937,1.5412406,34371.387,92.05705,73128.914,69.392944
2019-07-18,156.89455,1096.1282,900.9125,944.06464,270.42285,82.94472,435.1882,1.5155412,34344.816,92.16588,74323.09,69.27318
2019-07-19,158.73218,1112.4412,915.1384,946.70184,273.03888,84.12125,436.38272,1.6020228,34339.953,92.068794,74042.12,69.30535
2019-07-20,158.29353,1108.8588,912.74615,947.75146,271.0888,83.8424,435.94193,1.5943869,34336.492,92.11794,73736.21,69.29186
2019-07-21,156.1041,1095.22,901.7365,947.3352,267.33258,82.83777,434.6797,1.593508,34332.65,92.14225,73552.38,69.269936
2019-07-22,158.24252,1103.7612,906.7625,943.36774,273.0275,83.54006,435.81403,1.4947917,34344.566,92.129845,74523.1,69.25872
2019-07-23,156.29373,1084.4375,888.7965,941.3736,265.70822,81.81294,432.52716,1.3382542,34416.344,92.17385,73928.25,69.048645
2019-07-24,163.65747,1129.4086,926.63055,941.1201,280.84753,85.43137,437.673,1.3648468,34336.703,92.113556,75030.35,69.335075
2019-07-25,165.70998,1143.1433,938.08105,942.4658,283.8157,86.35804,439.10907,1.3807173,34338.723,92.06628,75065.87,69.31409
2019-07-26,163.8113,1131.1334,928.55414,943.46704,280.31967,85.413246,437.52158,1.3831409,34351.234,92.079124,74900.94,69.30984
2019-07-27,164.25304,1136.9624,933.51697,944.84875,279.43805,85.75146,438.2017,1.4275521,34360.52,92.033615,74391.3,69.33608
2019-07-28,163.26329,1134.2622,931.70685,944.5693,279.22986,85.65031,438.09048,1.4868773,34343.117,92.06703,74425.29,69.35903
2019-07-29,164.83774,1146.2053,941.32465,944.9404,282.23962,86.549934,439.0614,1.5143021,34345.77,92.094025,74479.41,69.28912
2019-07-30,172.40079,1188.3477,982.8112,960.9692,279.91675,89.3577,439.3715,1.550024,34334.984,91.87686,71841.695,69.75641
2019-07-31,161.53893,1121.5548,920.5108,940.7117,279.8163,84.897896,437.99936,1.4429158,34324.273,92.10495,75242.87,69.2757
2019-08-01,161.22118,1117.0328,916.8677,942.1246,276.79556,84.42822,436.98978,1.4056644,34349.04,92.10766,74815.92,69.27453
2019-08-02,160.96632,1116.2349,916.88104,943.2741,275.70435,84.34667,436.65244,1.4279746,34338.918,92.051575,74571.93,69.38263
2019-08-03,161.40698,1121.6727,921.34076,942.9161,277.76056,84.830414,437.4908,1.4666232,34329.37,92.1144,74732.82,69.306946
2019-08-04,160.81462,1116.4238,917.182,942.83923,276.1476,84.46617,436.98984,1.4446111,34326.332,92.10667,74598.055,69.343445
2019-08-05,161.28305,1114.6655,915.18463,941.73737,276.87183,84.35597,436.92776,1.3686962,34332.867,92.10688,74891.96,69.30036
2019-08-06,160.29404,1113.7206,915.0082,942.9208,275.79684,84.29711,436.66193,1.4543414,34328.426,92.14445,74641.81,69.30896
2019-08-07,157.72191,1095.6849,900.11,941.18207,271.43295,82.96792,435.3433,1.4124615,34320.06,92.1544,74592.95,69.271996
2019-08-08,160.3139,1114.3628,915.3805,942.6084,275.50986,84.35982,436.79755,1.455208,34328.926,92.1561,74512.81,69.279495
2019-08-09,158.4467,1097.3854,901.9445,942.3468,270.58853,83.07267,435.01434,1.3766055,34318.953,92.122765,74245.68,69.34014
2019-08-10,157.97192,1090.4495,896.70154,943.7508,266.86636,82.42925,434.27475,1.327683,34327.29,92.104416,73774.62,69.43086
2019-08-11,159.43626,1097.8691,902.4261,943.2322,269.81717,82.97828,435.20105,1.3032528,34328.113,92.04042,74131.44,69.46332
2019-08-12,162.56575,1122.7228,922.10736,941.9219,278.3756,84.96276,437.61038,1.3773693,34317.492,92.09642,74785.13,69.38152
2019-08-13,161.39441,1122.971,922.14124,941.3565,279.51398,85.073944,437.94858,1.4799514,34314.35,92.099304,74997.01,69.29566
2019-08-14,160.68686,1118.693,918.53955,941.88525,277.43442,84.694756,437.16898,1.4778438,34329.812,92.11232,74746.95,69.2594
2019-08-15,160.6597,1115.412,916.4143,942.6085,275.39914,84.33833,436.94724,1.4372884,34321.777,92.022484,74513.1,69.37205
2019-08-16,160.87181,1120.9949,921.4538,944.13306,276.2834,84.74691,437.1865,1.5189614,34321.72,92.03123,74389.42,69.44673
2019-08-17,160.48448,1117.8636,919.22064,944.7372,274.69522,84.48606,436.8561,1.5114161,34320.652,91.98257,74183.49,69.498344
2019-08-18,160.73906,1120.3076,920.8577,943.9655,276.05984,84.68532,437.15933,1.5106665,34321.543,92.01593,74389.37,69.367294
2019-08-19,161.10213,1121.3481,921.5714,943.354,276.77768,84.782074,437.27182,1.4929833,34317.156,91.970985,74502.875,69.438866
2019-08-20,160.92537,1119.5643,920.53107,944.79,275.0389,84.56847,436.73886,1.4897376,34323.348,91.97421,74196.09,69.46386
2019-08-21,160.24149,1117.274,918.5501,944.0591,275.16968,84.4785,436.80038,1.518206,34317.676,92.071,74311.32,69.39198
2019-08-22,160.66637,1120.7773,920.7874,942.7583,277.30377,84.80396,437.40076,1.5208869,34320.465,92.10078,74626.11,69.30643
2019-08-23,159.00325,1099.5784,902.5612,939.2653,272.9911,83.17456,435.16696,1.3334734,34317.83,92.03303,74824.52,69.30291
2019-08-24,157.69797,1103.0632,904.5768,938.61035,275.64026,83.431335,436.26486,1.5038235,34338.117,92.06896,75366.07,69.195335
2019-08-25,157.77165,1106.2075,908.6537,941.3083,274.59195,83.61895,436.30817,1.5627263,34317.41,92.065704,74911.22,69.2296
2019-08-26,160.80417,1113.1047,913.20935,939.8539,277.07416,84.1483,436.99936,1.3799723,34332.52,92.06529,75127.6,69.31443
2019-08-27,159.48799,1101.4644,904.9288,941.44794,271.5684,83.22516,434.87012,1.3272301,34316.434,92.05541,74372.81,69.332405
2019-08-28,158.90318,1100.7501,904.1291,941.10614,271.90652,83.29638,435.53638,1.3782088,34320.26,92.150734,74430.67,69.32933
2019-08-29,161.26596,1112.6583,913.39343,940.3382,275.76114,84.175476,436.65958,1.332222,34319.15,92.10983,74738.38,69.32731
2019-08-30,161.11668,1114.1423,914.76154,941.4769,275.2198,84.203766,436.51636,1.3761079,34328.582,92.11256,74556.8,69.36449
2019-08-31,162.21667,1131.4225,927.4282,939.5592,281.0056,85.37613,437.66513,1.4835016,34349.28,92.07779,75088.34,69.00735
2019-09-01,160.02103,1105.4545,908.6877,943.25116,271.09775,83.40076,435.634,1.3524777,34321.273,92.02609,74120.04,69.42224
2019-09-02,161.87515,1133.5591,929.6327,940.8705,282.17126,85.72977,438.59198,1.5699828,34344.715,92.133156,75160.97,69.03272
2019-09-03,163.73718,1133.7256,930.4181,942.11096,280.13034,85.61247,437.7457,1.4008216,34339.312,92.068634,74678.445,69.19233
2019-09-04,163.33424,1137.4619,934.5912,944.5636,280.0098,85.95487,437.99527,1.5161932,34330.71,92.076515,74355.72,69.244995
2019-09-05,163.93365,1130.5729,926.8466,937.3672,283.24442,85.53132,438.30893,1.3223675,34308.14,92.09814,75601.24,69.14498
2019-09-06,158.61691,1108.147,908.0594,936.9479,277.72073,83.978264,436.80096,1.4782209,34336.06,92.17995,75458.06,69.06474
2019-09-07,161.16655,1120.6875,919.2801,939.7392,279.3298,84.86799,437.80768,1.4481435,34330.145,92.16292,75126.0,69.111244
2019-09-08,162.68483,1129.8987,926.37067,940.009,281.8342,85.44581,438.6591,1.4403775,34344.617,92.138954,75323.59,69.105415
2019-09-09,164.61848,1149.2233,940.89355,937.7648,289.57373,86.91201,440.93326,1.5294155,34344.777,92.1074,76176.75,68.975525
2019-09-10,169.1047,1171.221,959.43604,940.2161,293.3568,88.436806,442.0503,1.4468883,34343.863,92.092674,75872.71,69.04422
2019-09-11,164.29158,1146.4979,940.97235,942.91235,283.98874,86.58503,439.68054,1.551556,34337.625,92.04126,74939.51,69.20823
2019-09-12,160.11798,1116.7494,916.0955,939.9172,278.04037,84.44386,437.4945,1.488607,34334.164,92.14356,75145.2,69.119644
2019-09-13,160.11967,1117.3947,916.0813,937.4061,280.13724,84.47017,438.09268,1.4908136,34318.113,92.06674,75727.63,69.22901
2019-09-14,157.28915,1108.1898,909.6346,940.3516,277.14972,83.88043,437.02225,1.6345102,34326.68,92.076645,75403.3,69.086685
2019-09-15,161.7904,1118.5232,918.38635,941.1443,276.57983,84.48719,437.15753,1.3675847,34319.113,92.08552,74699.984,69.28672
2019-09-16,159.8987,1108.207,909.80316,941.18585,274.2183,83.807465,436.40683,1.390581,34332.484,92.12727,74619.8,69.25305
2019-09-17,161.2368,1126.6659,923.04474,938.6355,281.18396,85.17026,437.40353,1.5048598,34352.832,92.15612,75325.77,69.025024
2019-09-18,162.11298,1130.1487,924.9304,935.59485,285.68405,85.53665,439.43948,1.4724249,34342.023,92.133224,76303.29,69.03683
2019-09-19,163.52121,1133.9756,927.38544,934.52185,287.95285,85.8209,439.92493,1.3940521,34347.594,92.146355,76676.92,69.00249
2019-09-20,162.31262,1134.0675,928.16125,936.2309,286.80096,85.81747,438.95554,1.5121331,34347.01,92.147064,76330.91,68.98753
2019-09-21,157.45555,1104.5254,906.0439,938.94073,273.87738,83.44423,436.7304,1.5418235,34330.707,92.05642,74883.57,69.15562
2019-09-22,158.76176,1117.2198,916.4435,940.0593,275.28015,84.30953,437.05487,1.5970044,34336.992,92.05903,74494.54,68.9835
2019-09-23,155.81322,1093.4365,898.678,941.97504,265.68835,82.52426,434.35367,1.5363712,34316.65,92.11681,73358.33,69.18722
2019-09-24,162.06044,1124.2244,920.4413,934.8136,280.78485,85.04353,438.11966,1.372333,34320.117,92.177986,75372.7,69.01247
2019-09-25,160.62689,1126.3962,921.87787,934.1741,281.98407,85.20378,438.0784,1.513986,34322.465,92.165436,75548.79,68.840004
2019-09-26,159.48915,1111.3486,910.5179,934.9266,276.8734,84.09167,436.88782,1.4226662,34308.234,92.173225,75116.3,69.06347
2019-09-27,161.97664,1131.8737,926.13007,932.5387,285.31415,85.655945,439.40225,1.4834186,34302.07,92.142746,76096.945,69.00785
2019-09-28,161.3003,1131.4827,926.9892,936.4277,281.88034,85.46154,438.63983,1.5505792,34316.7,92.03161,75325.195,69.02265
2019-09-29,163.24559,1129.5209,925.48846,936.35596,280.19568,85.20014,438.37866,1.3497472,34310.805,92.04745,75079.05,69.15876
2019-09-30,162.2704,1136.5748,928.621,931.7798,287.06653,85.85982,439.4935,1.4980931,34338.33,92.13757,76386.58,68.797066
2019-10-01,171.17908,1187.9971,975.4691,944.60114,291.0953,89.56636,441.90268,1.5239562,34330.176,92.02916,74520.79,69.17034
2019-10-02,162.48734,1137.6294,932.38165,939.25323,281.58282,85.92991,439.09216,1.544798,34339.438,92.10213,74846.1,69.011116
2019-10-03,160.94722,1120.8186,915.7126,928.7591,285.37476,84.948296,439.07727,1.3906926,34307.625,92.14937,76749.6,68.89156
2019-10-04,166.586,1160.7157,945.24316,926.56256,299.71356,87.91222,442.78293,1.4326714,34354.92,92.25054,78029.086,68.638756
2019-10-05,165.1266,1144.8927,933.0413,927.11865,291.8489,86.42694,439.11697,1.311265,34351.613,92.08879,77117.98,68.64818
2019-10-06,163.3018,1149.0574,938.6392,932.0884,292.30994,86.915565,440.8032,1.594409,34338.23,92.1266,76877.44,68.76543
2019-10-07,164.71088,1149.4603,938.58417,931.50726,290.97293,86.89596,440.92056,1.4636993,34343.89,92.16449,76550.72,68.771416
2019-10-08,165.30055,1152.8285,939.5953,928.4571,294.85883,87.18899,441.6535,1.430649,34361.246,92.14712,77350.88,68.66243
2019-10-09,164.76009,1146.4182,934.2687,927.2609,293.70285,86.73552,441.08344,1.3932053,34353.99,92.181335,77417.1,68.75262
2019-10-10,162.12823,1126.6686,921.4874,931.7711,283.68515,85.16038,438.5385,1.3814013,34309.02,92.08517,76065.64,69.02362
2019-10-11,164.21017,1139.8502,930.6887,928.6283,290.4527,86.32199,440.34613,1.3743588,34311.633,92.17098,76907.52,68.93648
2019-10-12,162.76703,1131.3398,924.20496,928.697,288.0967,85.747086,439.66833,1.3847061,34301.48,92.20857,76772.67,68.93594
2019-10-13,163.89499,1138.235,929.8519,928.54297,290.2433,86.2307,440.26965,1.377353,34292.934,92.184525,76936.7,68.90703
2019-10-14,162.18674,1130.7284,924.6361,930.5756,286.44424,85.66202,439.37314,1.4375437,34294.996,92.21074,76393.04,68.94841
2019-10-15,162.49738,1126.1249,919.79236,928.1898,286.47833,85.258415,439.1389,1.3296224,34304.734,92.174545,76759.92,68.94295
2019-10-16,160.99026,1129.7057,922.4359,928.623,287.87695,85.71269,439.15424,1.5025235,34318.918,92.233185,76722.38,68.71997
2019-10-17,158.13103,1106.2881,904.80273,928.3546,281.27905,84.08476,436.88663,1.4417084,34276.55,92.26235,76332.72,68.90188
2019-10-18,161.61528,1120.1146,914.6313,927.39105,285.3375,84.93262,438.12466,1.318198,34308.203,92.207504,76705.28,68.9355
2019-10-19,162.28732,1125.7961,918.9473,926.6886,287.50574,85.29205,438.79065,1.3235694,34304.688,92.12682,76987.484,68.865715
2019-10-20,161.68784,1123.1316,917.0082,926.1434,287.64023,85.17886,438.87595,1.3500739,34289.934,92.171455,77133.99,68.92614
